time,A,C,DA,DR,D_A,D_R,MA,MR,R
20.9387,0,205,1,1,0,0,3,0,297
20.9416,0,204,1,1,0,0,3,0,298
20.9469,0,204,1,1,0,0,2,0,298
20.9479,0,204,1,1,0,0,3,0,298
20.9495,1,204,1,1,0,0,3,0,298
20.9495,2,204,1,1,0,0,3,0,298
20.9495,1,205,1,1,0,0,3,0,297
20.9501,2,205,1,1,0,0,3,0,297
20.9521,1,205,0,1,1,0,3,0,297
20.9524,1,205,0,1,1,0,4,0,297
20.9525,0,206,0,1,1,0,4,0,296
20.9537,1,206,0,1,1,0,4,0,296
20.9542,1,206,0,1,1,0,5,0,296
20.9547,0,207,0,1,1,0,5,0,295
20.9565,0,206,0,1,1,0,5,0,296
20.9594,0,206,0,1,1,0,6,0,296
20.9594,0,205,0,1,1,0,6,0,297
20.9596,0,204,0,1,1,0,6,0,298
20.9607,0,204,0,1,1,0,7,0,298
20.9608,1,204,0,1,1,0,7,0,298
20.9611,2,204,0,1,1,0,7,0,298
20.9612,1,205,0,1,1,0,7,0,297
20.9618,0,206,0,1,1,0,7,0,296
20.9618,0,206,0,1,1,0,8,0,296
20.9619,0,206,0,1,1,0,9,0,296
20.9625,1,206,0,1,1,0,9,0,296
20.9628,1,206,0,1,1,0,10,0,296
20.9632,0,207,0,1,1,0,10,0,295
20.9635,0,207,0,1,1,0,11,0,295
20.9643,1,207,0,1,1,0,11,0,295
20.9654,0,208,0,1,1,0,11,0,294
20.9654,1,208,0,1,1,0,11,0,294
20.966,1,208,0,1,1,0,11,0,293
20.9666,1,208,0,1,1,0,10,0,293
20.9666,0,209,0,1,1,0,10,0,292
20.9666,1,209,0,1,1,0,10,0,292
20.9669,1,209,0,1,1,0,11,0,292
20.9674,1,209,0,1,1,0,12,0,292
20.9679,0,210,0,1,1,0,12,0,291
20.9681,0,210,0,1,1,0,13,0,291
20.9686,1,210,0,1,1,0,13,0,291
20.9689,2,210,0,1,1,0,13,0,291
20.9689,3,210,0,1,1,0,13,0,291
20.9696,3,210,0,1,1,0,14,0,291
20.9705,2,211,0,1,1,0,14,0,290
20.9707,3,211,0,1,1,0,14,0,290
20.9709,4,211,0,1,1,0,14,0,290
20.971,5,211,0,1,1,0,14,0,290
20.9714,4,212,0,1,1,0,14,0,289
20.9716,3,213,0,1,1,0,14,0,288
20.9717,3,212,0,1,1,0,14,0,289
20.9719,4,212,0,1,1,0,14,0,289
20.9719,3,213,0,1,1,0,14,0,288
20.9721,4,213,0,1,1,0,14,0,288
20.9724,3,214,0,1,1,0,14,0,287
20.9725,2,215,0,1,1,0,14,0,286
20.9727,2,215,0,1,1,0,15,0,286
20.9729,2,214,0,1,1,0,15,0,287
20.9734,3,214,0,1,1,0,15,0,287
20.9735,2,215,0,1,1,0,15,0,286
20.9737,1,216,0,1,1,0,15,0,285
20.9744,0,217,0,1,1,0,15,0,284
20.9745,0,217,0,1,1,0,15,0,283
20.9747,1,217,0,1,1,0,15,0,283
20.9749,2,217,0,1,1,0,15,0,283
20.9753,2,217,0,1,1,0,14,0,283
20.9756,2,217,0,1,1,0,15,0,283
20.9765,1,218,0,1,1,0,15,0,282
20.9768,2,218,0,1,1,0,15,0,282
20.9772,2,218,0,1,1,0,16,0,282
20.9775,3,218,0,1,1,0,16,0,282
20.9775,3,218,0,1,1,0,17,0,282
20.9776,3,218,0,1,1,0,17,0,281
20.9778,2,219,0,1,1,0,17,0,280
20.9783,3,219,0,1,1,0,17,0,280
20.9788,2,220,0,1,1,0,17,0,279
20.9794,1,221,0,1,1,0,17,0,278
20.9795,2,221,1,1,0,0,17,0,278
20.9796,1,222,1,1,0,0,17,0,277
20.981,2,222,1,1,0,0,17,0,277
20.9826,1,223,1,1,0,0,17,0,276
20.9828,1,223,1,1,0,0,16,0,276
20.9836,2,223,1,1,0,0,16,0,276
20.9837,1,224,1,1,0,0,16,0,275
20.9844,0,225,1,1,0,0,16,0,274
20.9862,0,225,1,1,0,0,15,0,274
20.9873,0,224,1,1,0,0,15,0,275
20.9878,1,224,1,1,0,0,15,0,275
20.9879,1,223,1,1,0,0,15,0,276
20.9883,0,224,1,1,0,0,15,0,275
20.9884,1,224,1,1,0,0,15,0,275
20.9896,2,224,1,1,0,0,15,0,275
20.9899,3,224,1,1,0,0,15,0,275
20.9908,2,225,1,1,0,0,15,0,274
20.991,1,226,1,1,0,0,15,0,273
20.992,2,226,1,1,0,0,15,0,273
20.9922,1,227,1,1,0,0,15,0,272
20.9924,0,228,1,1,0,0,15,0,271
20.9937,1,228,1,1,0,0,15,0,271
20.9945,2,228,1,1,0,0,15,0,271
20.9947,3,228,1,1,0,0,15,0,271
20.9948,4,228,1,1,0,0,15,0,271
20.9948,4,228,1,1,0,0,16,0,271
20.9957,3,229,1,1,0,0,16,0,270
20.9959,2,230,1,1,0,0,16,0,269
20.996,1,231,1,1,0,0,16,0,268
20.9962,2,231,1,1,0,0,16,0,268
20.9963,3,231,1,1,0,0,16,0,268
20.9964,2,232,1,1,0,0,16,0,267
20.9971,1,233,1,1,0,0,16,0,266
20.9971,1,233,1,1,0,0,17,0,266
20.9973,0,234,1,1,0,0,17,0,265
20.9989,1,234,1,1,0,0,17,0,265
21.001,2,234,1,1,0,0,17,0,265
21.001,3,234,1,1,0,0,17,0,265
21.0015,4,234,1,1,0,0,17,0,265
21.0018,3,235,1,1,0,0,17,0,264
21.0019,4,235,1,1,0,0,17,0,264
21.0022,3,236,1,1,0,0,17,0,263
21.0022,3,235,1,1,0,0,17,0,264
21.0026,3,235,1,1,0,0,16,0,264
21.0029,2,235,0,1,1,0,16,0,264
21.0036,3,235,0,1,1,0,16,0,264
21.0037,4,235,0,1,1,0,16,0,264
21.0038,4,235,0,1,1,0,17,0,264
21.0038,3,236,0,1,1,0,17,0,263
21.0052,4,236,0,1,1,0,17,0,263
21.0056,3,237,0,1,1,0,17,0,262
21.006,2,238,0,1,1,0,17,0,261
21.0062,1,239,0,1,1,0,17,0,260
21.0063,1,239,0,1,1,0,18,0,260
21.0065,2,239,0,1,1,0,18,0,260
21.0065,2,239,0,1,1,0,19,0,260
21.0068,2,239,0,1,1,0,20,0,260
21.0071,1,240,0,1,1,0,20,0,259
21.0071,1,239,0,1,1,0,20,0,260
21.0074,1,238,0,1,1,0,20,0,261
21.0084,2,238,0,1,1,0,20,0,261
21.009,3,238,0,1,1,0,20,0,261
21.0098,3,237,0,1,1,0,20,0,262
21.0101,2,238,0,1,1,0,20,0,261
21.0102,3,238,0,1,1,0,20,0,261
21.0104,2,239,0,1,1,0,20,0,260
21.0104,3,239,0,1,1,0,20,0,260
21.0107,3,239,0,1,1,0,21,0,260
21.0111,4,239,0,1,1,0,21,0,260
21.0116,5,239,0,1,1,0,21,0,260
21.0116,4,240,0,1,1,0,21,0,259
21.0124,4,240,0,1,1,0,22,0,259
21.013,3,241,0,1,1,0,22,0,258
21.013,2,242,0,1,1,0,22,0,257
21.0135,3,242,0,1,1,0,22,0,257
21.0136,4,242,0,1,1,0,22,0,257
21.0137,4,241,0,1,1,0,22,0,258
21.0143,4,241,0,1,1,0,21,0,258
21.0144,3,242,0,1,1,0,21,0,257
21.0147,4,242,1,1,0,0,21,0,257
21.0147,3,243,1,1,0,0,21,0,256
21.0147,2,244,1,1,0,0,21,0,255
21.015,2,244,1,1,0,0,20,0,255
21.0153,3,244,1,1,0,0,20,0,255
21.0154,4,244,1,1,0,0,20,0,255
21.0154,5,244,1,1,0,0,20,0,255
21.0157,4,245,1,1,0,0,20,0,254
21.0157,3,246,1,1,0,0,20,0,253
21.0159,2,247,1,1,0,0,20,0,252
21.0161,2,247,1,1,0,0,19,0,252
21.0163,3,247,1,1,0,0,19,0,252
21.0167,2,248,1,1,0,0,19,0,251
21.0167,1,249,1,1,0,0,19,0,250
21.0169,2,249,1,1,0,0,19,0,250
21.0175,1,250,1,1,0,0,19,0,249
21.0184,2,250,1,1,0,0,19,0,249
21.0186,1,251,1,1,0,0,19,0,248
21.0207,0,252,1,1,0,0,19,0,247
21.0207,1,252,1,1,0,0,19,0,247
21.0208,1,251,1,1,0,0,19,0,248
21.0208,1,251,1,1,0,0,19,0,247
21.0209,2,251,1,1,0,0,19,0,247
21.0209,1,252,1,1,0,0,19,0,246
21.0212,2,252,1,1,0,0,19,0,246
21.0225,3,252,1,1,0,0,19,0,246
21.0229,3,252,1,1,0,0,18,0,246
21.0229,2,253,1,1,0,0,18,0,245
21.0229,1,254,1,1,0,0,18,0,244
21.0232,2,254,1,1,0,0,18,0,244
21.0235,3,254,1,1,0,0,18,0,244
21.0237,4,254,1,1,0,0,18,0,244
21.0245,3,255,1,1,0,0,18,0,243
21.025,2,256,1,1,0,0,18,0,242
21.0253,1,257,1,1,0,0,18,0,241
21.0255,1,256,1,1,0,0,18,0,242
21.0262,1,255,1,1,0,0,18,0,243
21.0265,2,255,1,1,0,0,18,0,243
21.0272,3,255,1,1,0,0,18,0,243
21.0275,2,256,1,1,0,0,18,0,242
21.0275,3,256,1,1,0,0,18,0,242
21.0278,2,257,1,1,0,0,18,0,241
21.0289,3,257,1,1,0,0,18,0,241
21.0289,4,257,1,1,0,0,18,0,241
21.0295,5,257,1,1,0,0,18,0,241
21.0295,4,258,1,1,0,0,18,0,240
21.0297,4,258,1,1,0,0,17,0,240
21.0297,5,258,1,1,0,0,17,0,240
21.0297,5,258,1,1,0,0,16,0,240
21.0299,4,259,1,1,0,0,16,0,239
21.0303,3,260,1,1,0,0,16,0,238
21.0304,2,261,1,1,0,0,16,0,237
21.0306,1,262,1,1,0,0,16,0,236
21.0319,2,262,1,1,0,0,16,0,236
21.0321,1,263,1,1,0,0,16,0,235
21.0324,2,263,1,1,0,0,16,0,235
21.0337,3,263,1,1,0,0,16,0,235
21.0348,4,263,1,1,0,0,16,0,235
21.0355,3,264,1,1,0,0,16,0,234
21.0358,4,264,1,1,0,0,16,0,234
21.0361,4,263,1,1,0,0,16,0,235
21.037,3,264,1,1,0,0,16,0,234
21.0371,2,265,1,1,0,0,16,0,233
21.0371,1,266,1,1,0,0,16,0,232
21.0371,2,266,1,1,0,0,16,0,232
21.0372,3,266,1,1,0,0,16,0,232
21.0373,2,267,1,1,0,0,16,0,231
21.0375,2,267,1,1,0,0,15,0,231
21.0377,1,268,1,1,0,0,15,0,230
21.0379,2,268,1,1,0,0,15,0,230
21.0381,1,269,1,1,0,0,15,0,229
21.0405,2,269,1,1,0,0,15,0,229
21.0409,2,269,1,1,0,0,15,0,228
21.0411,1,270,1,1,0,0,15,0,227
21.0412,2,270,1,1,0,0,15,0,227
21.0412,1,271,1,1,0,0,15,0,226
21.0415,2,271,1,1,0,0,15,0,226
21.0418,2,270,1,1,0,0,15,0,227
21.0419,3,270,1,1,0,0,15,0,227
21.0426,3,269,1,1,0,0,15,0,228
21.0429,4,269,1,1,0,0,15,0,228
21.043,3,270,1,1,0,0,15,0,227
21.0432,2,271,1,1,0,0,15,0,226
21.0434,1,272,1,1,0,0,15,0,225
21.0436,0,273,1,1,0,0,15,0,224
21.0448,1,273,1,1,0,0,15,0,224
21.0455,0,274,1,1,0,0,15,0,223
21.0461,0,274,1,1,0,0,15,0,222
21.047,1,274,1,1,0,0,15,0,222
21.0476,1,274,1,1,0,0,16,0,222
21.0486,2,274,1,1,0,0,16,0,222
21.0486,1,275,1,1,0,0,16,0,221
21.0487,0,276,1,1,0,0,16,0,220
21.0517,0,276,1,1,0,0,15,0,220
21.0518,1,276,1,1,0,0,15,0,220
21.052,0,277,1,1,0,0,15,0,219
21.0525,0,277,1,1,0,0,14,0,219
21.0527,1,277,1,1,0,0,14,0,219
21.0527,0,278,1,1,0,0,14,0,218
21.0538,1,278,1,1,0,0,14,0,218
21.0543,0,279,1,1,0,0,14,0,217
21.0561,1,279,1,1,0,0,14,0,217
21.0564,0,280,1,1,0,0,14,0,216
21.0566,0,280,1,1,0,0,14,0,215
21.057,0,279,1,1,0,0,14,0,216
21.0578,1,279,1,1,0,0,14,0,216
21.0583,0,280,1,1,0,0,14,0,215
21.0587,0,279,1,1,0,0,14,0,216
21.0588,0,278,1,1,0,0,14,0,217
21.0608,1,278,1,1,0,0,14,0,217
21.062,0,279,1,1,0,0,14,0,216
21.0631,1,279,1,1,0,0,14,0,216
21.0632,0,280,1,1,0,0,14,0,215
21.0643,0,279,1,1,0,0,14,0,216
21.0651,0,278,1,1,0,0,14,0,217
21.066,0,278,1,1,0,0,13,0,217
21.0673,1,278,1,1,0,0,13,0,217
21.0676,1,278,1,1,0,0,12,0,217
21.0682,2,278,1,1,0,0,12,0,217
21.0695,1,279,1,1,0,0,12,0,216
21.0706,0,280,1,1,0,0,12,0,215
21.0711,0,280,1,1,0,0,13,0,215
21.0722,0,279,1,1,0,0,13,0,216
21.0724,0,278,1,1,0,0,13,0,217
21.0749,1,278,1,1,0,0,13,0,217
21.0752,1,277,1,1,0,0,13,0,218
21.0754,2,277,1,1,0,0,13,0,218
21.0754,3,277,1,1,0,0,13,0,218
21.0762,3,277,1,1,0,0,12,0,218
21.0762,2,278,1,1,0,0,12,0,217
21.0765,1,279,1,1,0,0,12,0,216
21.0776,2,279,1,1,0,0,12,0,216
21.0781,1,280,1,1,0,0,12,0,215
21.0799,2,280,1,1,0,0,12,0,215
21.0808,3,280,1,1,0,0,12,0,215
21.0812,2,281,1,1,0,0,12,0,214
21.0813,1,282,1,1,0,0,12,0,213
21.0816,1,282,1,1,0,0,13,0,213
21.082,2,282,1,1,0,0,13,0,213
21.082,3,282,1,1,0,0,13,0,213
21.0828,2,283,1,1,0,0,13,0,212
21.0832,1,284,1,1,0,0,13,0,211
21.0833,1,284,1,1,0,0,12,0,211
21.0844,1,284,1,1,0,0,11,0,211
21.085,1,284,1,1,0,0,12,0,211
21.0856,0,285,1,1,0,0,12,0,210
21.0859,1,285,1,1,0,0,12,0,210
21.0877,2,285,1,1,0,0,12,0,210
21.0878,1,286,1,1,0,0,12,0,209
21.0882,0,287,1,1,0,0,12,0,208
21.0889,0,286,1,1,0,0,12,0,209
21.0893,1,286,1,1,0,0,12,0,209
21.0893,1,285,1,1,0,0,12,0,210
21.0933,0,286,1,1,0,0,12,0,209
21.0938,1,286,1,1,0,0,12,0,209
21.0961,2,286,1,1,0,0,12,0,209
21.0974,1,287,1,1,0,0,12,0,208
21.0976,2,287,1,1,0,0,12,0,208
21.0979,3,287,1,1,0,0,12,0,208
21.0981,2,288,1,1,0,0,12,0,207
21.0992,1,289,1,1,0,0,12,0,206
21.1008,0,290,1,1,0,0,12,0,205
21.1027,1,290,1,1,0,0,12,0,205
21.1031,2,290,1,1,0,0,12,0,205
21.1035,1,291,1,1,0,0,12,0,204
21.1043,2,291,1,1,0,0,12,0,204
21.1059,1,292,1,1,0,0,12,0,203
21.106,2,292,1,1,0,0,12,0,203
21.1061,3,292,1,1,0,0,12,0,203
21.1063,3,292,1,1,0,0,11,0,203
21.1066,3,291,1,1,0,0,11,0,204
21.1075,2,292,1,1,0,0,11,0,203
21.1082,1,293,1,1,0,0,11,0,202
21.1083,0,294,1,1,0,0,11,0,201
21.1093,0,293,1,1,0,0,11,0,202
21.1098,1,293,1,1,0,0,11,0,202
21.1102,0,294,1,1,0,0,11,0,201
21.1109,0,293,1,1,0,0,11,0,202
21.1123,1,293,1,1,0,0,11,0,202
21.1126,2,293,1,1,0,0,11,0,202
21.113,3,293,1,1,0,0,11,0,202
21.1131,2,294,1,1,0,0,11,0,201
21.1133,1,295,1,1,0,0,11,0,200
21.1134,2,295,1,1,0,0,11,0,200
21.1138,3,295,1,1,0,0,11,0,200
21.1152,2,296,1,1,0,0,11,0,199
21.1153,2,296,1,1,0,0,12,0,199
21.1159,1,297,1,1,0,0,12,0,198
21.116,0,298,1,1,0,0,12,0,197
21.1174,0,298,1,1,0,0,13,0,197
21.1178,0,298,1,1,0,0,12,0,197
21.12,0,297,1,1,0,0,12,0,198
21.1204,0,297,1,1,0,0,11,0,198
21.1206,1,297,1,1,0,0,11,0,198
21.1208,1,296,1,1,0,0,11,0,199
21.1209,2,296,1,1,0,0,11,0,199
21.1213,1,297,1,1,0,0,11,0,198
21.1217,2,297,1,1,0,0,11,0,198
21.1218,2,297,1,1,0,0,10,0,198
21.1223,3,297,1,1,0,0,10,0,198
21.1229,2,298,1,1,0,0,10,0,197
21.1235,1,299,1,1,0,0,10,0,196
21.124,0,300,1,1,0,0,10,0,195
21.1242,0,300,1,1,0,0,9,0,195
21.1244,1,300,1,1,0,0,9,0,195
21.1259,0,301,1,1,0,0,9,0,194
21.1261,1,301,1,1,0,0,9,0,194
21.1262,1,300,1,1,0,0,9,0,195
21.1272,0,301,1,1,0,0,9,0,194
21.1294,1,301,1,1,0,0,9,0,194
21.1298,1,300,1,1,0,0,9,0,195
21.13,0,301,1,1,0,0,9,0,194
21.1305,1,301,1,1,0,0,9,0,194
21.1311,1,300,1,1,0,0,9,0,195
21.1312,2,300,1,1,0,0,9,0,195
21.1313,3,300,1,1,0,0,9,0,195
21.1317,4,300,1,1,0,0,9,0,195
21.1322,3,301,1,1,0,0,9,0,194
21.1326,3,300,1,1,0,0,9,0,195
21.1327,3,300,1,1,0,0,8,0,195
21.1334,4,300,1,1,0,0,8,0,195
21.1337,3,301,1,1,0,0,8,0,194
21.1337,3,300,1,1,0,0,8,0,195
21.1339,2,301,1,1,0,0,8,0,194
21.1347,3,301,1,1,0,0,8,0,194
21.1352,2,302,1,1,0,0,8,0,193
21.1361,2,301,1,1,0,0,8,0,194
21.1361,3,301,1,1,0,0,8,0,194
21.1363,2,302,1,1,0,0,8,0,193
21.1366,1,303,1,1,0,0,8,0,192
21.1367,0,304,1,1,0,0,8,0,191
21.137,1,304,1,1,0,0,8,0,191
21.1374,1,303,1,1,0,0,8,0,192
21.1376,2,303,1,1,0,0,8,0,192
21.139,2,302,1,1,0,0,8,0,193
21.1393,2,302,1,1,0,0,8,0,192
21.1394,1,303,1,1,0,0,8,0,191
21.14,0,304,1,1,0,0,8,0,190
21.1411,0,304,1,1,0,0,8,0,189
21.142,0,304,1,1,0,0,8,0,188
21.1423,1,304,1,1,0,0,8,0,188
21.1427,1,304,1,1,0,0,7,0,188
21.1429,2,304,1,1,0,0,7,0,188
21.1438,3,304,1,1,0,0,7,0,188
21.1439,2,305,1,1,0,0,7,0,187
21.1447,3,305,1,1,0,0,7,0,187
21.1448,4,305,1,1,0,0,7,0,187
21.1451,3,306,1,1,0,0,7,0,186
21.1456,2,307,1,1,0,0,7,0,185
21.146,3,307,1,1,0,0,7,0,185
21.1461,3,306,1,1,0,0,7,0,186
21.1471,2,307,1,1,0,0,7,0,185
21.1475,3,307,1,1,0,0,7,0,185
21.1481,2,308,1,1,0,0,7,0,184
21.1485,2,307,1,1,0,0,7,0,185
21.149,2,306,1,1,0,0,7,0,186
21.1499,1,307,1,1,0,0,7,0,185
21.1513,1,306,1,1,0,0,7,0,186
21.1515,0,307,1,1,0,0,7,0,185
21.1527,0,306,1,1,0,0,7,0,186
21.1537,1,306,1,1,0,0,7,0,186
21.1543,1,306,1,1,0,0,6,0,186
21.1557,2,306,1,1,0,0,6,0,186
21.1558,1,307,1,1,0,0,6,0,185
21.1559,1,306,1,1,0,0,6,0,186
21.1596,1,305,1,1,0,0,6,0,187
21.16,2,305,1,1,0,0,6,0,187
21.1615,1,306,1,1,0,0,6,0,186
21.162,0,307,1,1,0,0,6,0,185
21.1649,0,306,1,1,0,0,6,0,186
21.1656,1,306,1,1,0,0,6,0,186
21.1658,1,306,1,1,0,0,6,0,185
21.168,0,307,1,1,0,0,6,0,184
21.1697,0,306,1,1,0,0,6,0,185
21.1697,0,305,1,1,0,0,6,0,186
21.1717,0,304,1,1,0,0,6,0,187
21.1719,0,304,1,1,0,0,5,0,187
21.1722,0,303,1,1,0,0,5,0,188
21.1742,1,303,1,1,0,0,5,0,188
21.1762,1,302,1,1,0,0,5,0,189
21.1763,0,303,1,1,0,0,5,0,188
21.179,0,303,1,1,0,0,6,0,188
21.1803,1,303,1,1,0,0,6,0,188
21.1813,1,302,1,1,0,0,6,0,189
21.182,0,303,1,1,0,0,6,0,188
21.1844,1,303,1,1,0,0,6,0,188
21.1845,0,304,1,1,0,0,6,0,187
21.1866,1,304,1,1,0,0,6,0,187
21.1868,2,304,1,1,0,0,6,0,187
21.1873,3,304,1,1,0,0,6,0,187
21.1875,2,305,1,1,0,0,6,0,186
21.1877,1,306,1,1,0,0,6,0,185
21.1888,1,306,1,1,0,0,5,0,185
21.1895,1,305,1,1,0,0,5,0,186
21.1911,1,304,1,1,0,0,5,0,187
21.1916,1,303,1,1,0,0,5,0,188
21.1922,2,303,1,1,0,0,5,0,188
21.1929,3,303,1,1,0,0,5,0,188
21.1929,2,304,1,1,0,0,5,0,187
21.194,2,303,1,1,0,0,5,0,188
21.194,3,303,1,1,0,0,5,0,188
21.1953,2,304,1,1,0,0,5,0,187
21.1977,1,305,1,1,0,0,5,0,186
21.2002,0,306,1,1,0,0,5,0,185
21.2007,1,306,1,1,0,0,5,0,185
21.201,2,306,1,1,0,0,5,0,185
21.201,1,307,1,1,0,0,5,0,184
21.2025,2,307,1,1,0,0,5,0,184
21.2041,2,306,1,1,0,0,5,0,185
21.2045,1,307,1,1,0,0,5,0,184
21.2047,2,307,1,1,0,0,5,0,184
21.2048,1,308,1,1,0,0,5,0,183
21.2049,1,308,1,1,0,0,4,0,183
21.2056,0,309,1,1,0,0,4,0,182
21.2073,1,309,1,1,0,0,4,0,182
21.2074,0,310,1,1,0,0,4,0,181
21.2102,1,310,1,1,0,0,4,0,181
21.2116,1,310,1,1,0,0,5,0,181
21.2149,1,309,1,1,0,0,5,0,182
21.2177,1,308,1,1,0,0,5,0,183
21.2181,2,308,1,1,0,0,5,0,183
21.2183,2,307,1,1,0,0,5,0,184
21.2188,1,308,1,1,0,0,5,0,183
21.2208,2,308,1,1,0,0,5,0,183
21.2218,1,309,1,1,0,0,5,0,182
21.2225,1,308,1,1,0,0,5,0,183
21.2239,2,308,1,1,0,0,5,0,183
